task_name,from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,max_n_segments,input_size,num_mem_tokens,segment_ordering,model_path,sum_loss,memory_layers,share_memory_layers,reconstruction_loss_coef,num_steps,best_valid_loss,backbone_cpt,k1,k2,freeze_model_weights,use_truncated_backward,model_cpt
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,8,4,linear,126,1,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr5e-05_linear_adamw_wd1e-03_126-128-1x128_mem1_bs32_regular_bptt-1_from_cpt_0-1/run_1,False,,False,,6000,2.9458179473876953,,-1,1,False,False,
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,8e-05,2,4,linear,738,3,256,5.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr8e-05_linear_adamw_wd1e-03_738-256-3x256_mem5_bs32_iters10000_regular_bptt-3/run_1,False,,False,,10000,2.903799295425415,,-1,3,False,True,
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,2,4,linear,630,5,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_630-128-5x128_mem1_bs32_regular_bptt-4_from_cpt_4-5_segm_valid/run_2,False,,False,,6000,2.9191997051239014,,-1,4,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_504-128-4x128_mem1_bs32_regular_bptt-4_from_cpt_3-4_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-06,2,4,linear,630,5,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_630-128-5x128_mem1_bs32_regular_bptt-4_from_cpt_4-5_segm_valid/run_1,False,,False,,6000,2.925410509109497,,-1,4,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_504-128-4x128_mem1_bs32_regular_bptt-4_from_cpt_3-4_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,4,4,linear,186,3,64,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr5e-05_linear_adamw_wd1e-03_186-64-3x64_mem1_bs32_iters10000_regular_bptt-3/run_1,False,,False,,10000,3.1960060596466064,,-1,3,False,True,
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,2,4,linear,1008,8,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_1008-128-8x128_mem1_bs128_regular_bptt-4_from_cpt_4-8_eval_segm_valid/run_2,False,,False,,0,2.9257099628448486,,-1,4,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_504-128-4x128_mem1_bs32_regular_bptt-4_from_cpt_3-4_segm_valid/run_2
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,2,2,linear,1008,8,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_1008-128-8x128_mem1_bs128_regular_bptt-4_from_cpt_4-8_eval_segm_valid/run_1,False,,False,,0,2.9270904064178467,,-1,4,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_504-128-4x128_mem1_bs32_regular_bptt-4_from_cpt_3-4_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,32,2,linear,126,1,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_126-128-1x128_mem1_bs128_regular_bptt-4_from_cpt_1-1_eval_segm_valid/run_1,False,,False,,0,2.9446616172790527,,-1,4,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_126-128-1x128_mem1_bs32_regular_bptt-4_from_cpt_0-1_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,2,4,linear,972,9,128,10.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_972-128-9x128_mem10_bs128_regular_bptt-5_from_cpt_5-9_eval_segm_valid/run_1,False,,False,,0,3.1103391647338867,,-1,5,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_540-128-5x128_mem10_bs32_regular_bptt-5_from_cpt_4-5_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,32,1,linear,126,1,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_126-128-1x128_mem1_bs128_regular_bptt-3_from_cpt_5-1_eval_chunked/run_1,False,,False,,0,2.9515390396118164,,-1,3,False,False,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_630-128-5x128_mem1_bs32_regular_bptt-3_from_cpt_4-5_chunked/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,4,linear,236,1,256,10.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_236-256-1x256_mem10_bs32_iters10000_regular_bptt-1/run_1,False,,False,,10000,2.839963436126709,,-1,1,False,True,
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,4,linear,756,7,128,10.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_756-128-7x128_mem10_bs128_regular_bptt-4_from_cpt_4-7_eval_segm_valid/run_1,False,,False,,0,3.1059410572052,,-1,4,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_432-128-4x128_mem10_bs32_regular_bptt-4_from_cpt_3-4_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,1,linear,252,2,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_252-128-2x128_mem1_bs128_regular_bptt-3_from_cpt_2-2_eval_chunked/run_1,False,,False,,0,2.9107611179351807,,-1,3,False,False,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_252-128-2x128_mem1_bs32_regular_bptt-3_from_cpt_1-2_chunked/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,4,linear,590,5,128,5.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_590-128-5x128_mem5_bs128_regular_bptt-2_from_cpt_6-5_eval_segm_valid/run_3,False,,False,,0,2.9317259788513184,,-1,2,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_708-128-6x128_mem5_bs32_regular_bptt-2_from_cpt_5-6_segm_valid/run_3
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,4,linear,630,5,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_630-128-5x128_mem1_bs128_regular_bptt-4_from_cpt_2-5_eval_segm_valid/run_2,False,,False,,0,4.232220649719238,,-1,4,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_252-128-2x128_mem1_bs32_regular_bptt-4_from_cpt_1-2_segm_valid/run_2
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,2,linear,630,5,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_630-128-5x128_mem1_bs128_regular_bptt-4_from_cpt_2-5_eval_segm_valid/run_1,False,,False,,0,4.2326178550720215,,-1,4,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_252-128-2x128_mem1_bs32_regular_bptt-4_from_cpt_1-2_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,1,linear,378,3,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_378-128-3x128_mem1_bs128_regular_bptt-3_from_cpt_3-3_eval_chunked/run_1,False,,False,,0,2.932415008544922,,-1,3,False,False,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_378-128-3x128_mem1_bs32_regular_bptt-3_from_cpt_2-3_chunked/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,4,linear,236,2,128,5.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_236-128-2x128_mem5_bs128_regular_bptt-6_from_cpt_6-2_eval_segm_valid/run_2,False,,False,,0,9.434819221496582,,-1,6,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_708-128-6x128_mem5_bs32_regular_bptt-6_from_cpt_5-6_segm_valid/run_2
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,4,linear,236,2,128,5.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_236-128-2x128_mem5_bs128_regular_bptt-6_from_cpt_6-2_eval_segm_valid/run_1,False,,False,,0,9.270994186401367,,-1,6,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_708-128-6x128_mem5_bs32_regular_bptt-6_from_cpt_5-6_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,1,4,linear,1008,8,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_1008-128-8x128_mem1_bs32_regular_bptt-3_from_cpt_7-8_chunked/run_1,False,,False,,6000,2.955606698989868,,-1,3,False,False,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_882-128-7x128_mem1_bs32_regular_bptt-3_from_cpt_6-7_chunked/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,4,linear,756,7,128,10.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_756-128-7x128_mem10_bs128_regular_bptt-3_from_cpt_3-7_eval_segm_valid/run_1,False,,False,,0,3.78882098197937,,-1,3,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_324-128-3x128_mem10_bs32_regular_bptt-3_from_cpt_2-3_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,4,linear,648,6,128,10.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_648-128-6x128_mem10_bs128_regular_bptt-2_from_cpt_2-6_eval_segm_valid/run_1,False,,False,,0,5.2588043212890625,,-1,2,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_216-128-2x128_mem10_bs32_regular_bptt-2_from_cpt_1-2_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,2,4,linear,176,4,64,10.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr5e-05_linear_adamw_wd1e-03_176-64-4x64_mem10_bs32_iters10000_regular_bptt-4/run_1,False,,False,,10000,3.3465840816497803,,-1,4,False,True,
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,2,1,linear,1134,9,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_1134-128-9x128_mem1_bs128_regular_bptt-3_from_cpt_1-9_eval_chunked/run_1,False,,False,,0,8.6383695602417,,-1,3,False,False,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_126-128-1x128_mem1_bs32_regular_bptt-3_from_cpt_0-1_chunked/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,4,linear,216,2,128,10.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_216-128-2x128_mem10_bs128_regular_bptt-6_from_cpt_6-2_eval_segm_valid/run_1,False,,False,,0,7.348464488983154,,-1,6,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_648-128-6x128_mem10_bs32_regular_bptt-6_from_cpt_5-6_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,4,linear,756,6,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_756-128-6x128_mem1_bs128_regular_bptt-4_from_cpt_6-6_eval_segm_valid/run_2,False,,False,,0,2.9216952323913574,,-1,4,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_756-128-6x128_mem1_bs32_regular_bptt-4_from_cpt_5-6_segm_valid/run_2
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,2,linear,756,6,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_756-128-6x128_mem1_bs128_regular_bptt-4_from_cpt_6-6_eval_segm_valid/run_1,False,,False,,0,2.923727035522461,,-1,4,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_756-128-6x128_mem1_bs32_regular_bptt-4_from_cpt_5-6_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,4,linear,756,6,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_756-128-6x128_mem1_bs128_regular_bptt-4_from_cpt_2-6_eval_segm_valid/run_2,False,,False,,0,4.212967395782471,,-1,4,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_252-128-2x128_mem1_bs32_regular_bptt-4_from_cpt_1-2_segm_valid/run_2
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,2,linear,756,6,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_756-128-6x128_mem1_bs128_regular_bptt-4_from_cpt_2-6_eval_segm_valid/run_1,False,,False,,0,4.214128494262695,,-1,4,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_252-128-2x128_mem1_bs32_regular_bptt-4_from_cpt_1-2_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,4,linear,708,6,128,5.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_708-128-6x128_mem5_bs128_regular_bptt-2_from_cpt_2-6_eval_segm_valid/run_1,False,,False,,0,5.468339920043945,,-1,2,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_236-128-2x128_mem5_bs32_regular_bptt-2_from_cpt_1-2_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,32,1,linear,126,1,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr5e-05_linear_adamw_wd1e-03_126-128-1x128_mem1_bs32_iters10000_regular_bptt-4_lora_freeze/run_1,False,,False,,10000,3.109142303466797,,-1,4,True,False,
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,4,4,linear,252,2,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_252-128-2x128_mem1_bs32_regular_bptt-4_from_cpt_1-2_segm_valid/run_1,False,,False,,6000,2.893434524536133,,-1,4,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_126-128-1x128_mem1_bs32_regular_bptt-4_from_cpt_0-1_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,4,4,linear,252,2,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_252-128-2x128_mem1_bs32_regular_bptt-4_from_cpt_1-2_segm_valid/run_1,False,,False,,6000,2.893434524536133,,-1,4,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_126-128-1x128_mem1_bs32_regular_bptt-4_from_cpt_0-1_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,2,4,linear,1134,9,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_1134-128-9x128_mem1_bs128_regular_bptt-4_from_cpt_5-9_eval_segm_valid/run_2,False,,False,,0,2.9188928604125977,,-1,4,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_630-128-5x128_mem1_bs32_regular_bptt-4_from_cpt_4-5_segm_valid/run_2
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,4,4,linear,216,2,128,10.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_216-128-2x128_mem10_bs32_regular_bptt-2_from_cpt_1-2_segm_valid/run_1,False,,False,,6000,2.9042935371398926,,-1,2,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_108-128-1x128_mem10_bs32_regular_bptt-1_from_cpt_0-1_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,4,linear,648,6,128,10.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_648-128-6x128_mem10_bs128_regular_bptt-3_from_cpt_3-6_eval_segm_valid/run_1,False,,False,,0,3.3683223724365234,,-1,3,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_324-128-3x128_mem10_bs32_regular_bptt-3_from_cpt_2-3_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,32,1,linear,126,1,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_126-128-1x128_mem1_bs128_regular_bptt-3_from_cpt_4-1_eval_chunked/run_1,False,,False,,0,2.9515390396118164,,-1,3,False,False,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_504-128-4x128_mem1_bs32_regular_bptt-3_from_cpt_3-4_chunked/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,32,1,linear,378,3,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_378-128-3x128_mem1_bs32_iters10000_regular_bptt-4_lora_freeze/run_1,False,,False,,10000,3.635913372039795,,-1,4,True,False,
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,1,4,linear,1180,10,128,5.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_1180-128-10x128_mem5_bs128_regular_bptt-3_from_cpt_3-10_eval_segm_valid/run_1,False,,False,,0,4.735550880432129,,-1,3,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_354-128-3x128_mem5_bs32_regular_bptt-3_from_cpt_2-3_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,5e-05,4,4,linear,324,3,128,10.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_324-128-3x128_mem10_bs32_regular_bptt-3_from_cpt_2-3_segm_valid/run_1,False,,False,,6000,2.915130853652954,,-1,3,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_216-128-2x128_mem10_bs32_regular_bptt-2_from_cpt_1-2_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_gpt2:GPT2LMHeadModel,decoder,1e-05,32,1,linear,128,1,128,,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_128-128-1x128_memNA_bs32_iters10000_regular_lora_freeze/run_1,False,,False,,10000,3.2489209175109863,,-1,-1,True,False,
wikitext-2-v1,gpt2,,modeling_gpt2:GPT2LMHeadModel,decoder,5e-05,32,1,linear,128,1,128,,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr5e-05_linear_adamw_wd1e-03_128-128-1x128_memNA_bs32_iters10000_regular_lora_freeze/run_1,False,,False,,800,4.058890342712402,,-1,-1,True,False,
wikitext-2-v1,gpt2,,modeling_gpt2:GPT2LMHeadModel,decoder,5e-05,32,1,linear,128,1,128,,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr5e-05_linear_adamw_wd1e-03_128-128-1x128_memNA_bs32_iters10000_regular_lora_freeze/run_1,False,,False,,10000,3.1181206703186035,,-1,-1,True,False,
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,8e-05,8,4,linear,254,1,256,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr8e-05_linear_adamw_wd1e-03_254-256-1x256_mem1_bs32_iters10000_regular_bptt-1/run_1,False,,False,,10000,2.8413257598876953,,-1,1,False,True,
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,4,linear,236,2,128,5.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_236-128-2x128_mem5_bs128_regular_bptt-2_from_cpt_5-2_eval_segm_valid/run_3,False,,False,,0,2.920128583908081,,-1,2,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_590-128-5x128_mem5_bs32_regular_bptt-2_from_cpt_4-5_segm_valid/run_3
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,4,linear,216,2,128,10.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_216-128-2x128_mem10_bs128_regular_bptt-5_from_cpt_5-2_eval_segm_valid/run_1,False,,False,,0,5.525266170501709,,-1,5,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_540-128-5x128_mem10_bs32_regular_bptt-5_from_cpt_4-5_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,4,linear,708,6,128,5.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_708-128-6x128_mem5_bs128_regular_bptt-5_from_cpt_5-6_eval_segm_valid/run_2,False,,False,,0,2.9711976051330566,,-1,5,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_590-128-5x128_mem5_bs32_regular_bptt-5_from_cpt_4-5_segm_valid/run_2
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,4,linear,708,6,128,5.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_708-128-6x128_mem5_bs128_regular_bptt-5_from_cpt_5-6_eval_segm_valid/run_1,False,,False,,0,2.9891793727874756,,-1,5,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_590-128-5x128_mem5_bs32_regular_bptt-5_from_cpt_4-5_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,2,4,linear,508,2,256,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_508-256-2x256_mem1_bs32_iters10000_regular_bptt-2/run_1,False,,False,,10000,3.687323808670044,,-1,2,False,True,
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,32,1,linear,126,1,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_126-128-1x128_mem1_bs128_regular_bptt-3_from_cpt_6-1_eval_chunked/run_1,False,,False,,0,2.9515390396118164,,-1,3,False,False,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_756-128-6x128_mem1_bs32_regular_bptt-3_from_cpt_5-6_chunked/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,8,4,linear,540,5,128,10.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_540-128-5x128_mem10_bs128_regular_bptt-5_from_cpt_5-5_eval_segm_valid/run_1,False,,False,,0,2.942101240158081,,-1,5,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_540-128-5x128_mem10_bs32_regular_bptt-5_from_cpt_4-5_segm_valid/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,4,1,linear,756,6,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_756-128-6x128_mem1_bs128_regular_bptt-3_from_cpt_1-6_eval_chunked/run_1,False,,False,,0,8.646636962890625,,-1,3,False,False,../runs/lm_long/wikitext-2-v1/gpt2/lr1e-05_linear_adamw_wd1e-03_126-128-1x128_mem1_bs32_regular_bptt-3_from_cpt_0-1_chunked/run_1
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,4,linear,252,2,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_252-128-2x128_mem1_bs128_regular_bptt-4_from_cpt_3-2_eval_segm_valid/run_2,False,,False,,0,2.9088735580444336,,-1,4,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_378-128-3x128_mem1_bs32_regular_bptt-4_from_cpt_2-3_segm_valid/run_2
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,1e-05,16,2,linear,252,2,128,1.0,regular,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_252-128-2x128_mem1_bs128_regular_bptt-4_from_cpt_3-2_eval_segm_valid/run_1,False,,False,,0,2.915391206741333,,-1,4,False,False,../runs/lm_long/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_378-128-3x128_mem1_bs32_regular_bptt-4_from_cpt_2-3_segm_valid/run_1
