task_name,from_pretrained,model_cfg,model_cls,model_type,lr,batch_size,HVD_SIZE,lr_scheduler,input_seq_len,max_n_segments,input_size,num_mem_tokens,segment_ordering,model_path,sum_loss,memory_layers,share_memory_layers,reconstruction_loss_coef,num_steps,best_valid_loss,model_cpt,backbone_cpt,k1,k2,freeze_model_weights,use_truncated_backward,vary_n_segments
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,496,4,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_5-4_eval/run_1,False,,False,,,3.014889717102051,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_4-5/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,496,4,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_6-4_eval/run_1,False,,False,,,3.0093770027160645,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_5-6/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,620,5,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_1-5_eval/run_1,False,,False,,,8.170069694519043,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_0-1/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,620,5,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_2-5_eval/run_1,False,,False,,,3.417316436767578,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_1-2/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,620,5,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_3-5_eval/run_1,False,,False,,,3.0469722747802734,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_2-3/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,620,5,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_4-5_eval/run_1,False,,False,,,3.032407283782959,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_3-4/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,620,5,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_5-5_eval/run_1,False,,False,,,3.013975143432617,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_4-5/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,620,5,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_6-5_eval/run_1,False,,False,,,3.0084474086761475,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_5-6/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,16,1,linear,744,6,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_1-6_eval/run_1,False,,False,,,8.184537887573242,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_0-1/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,16,1,linear,744,6,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_2-6_eval/run_1,False,,False,,,3.4138360023498535,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_1-2/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,16,1,linear,744,6,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_3-6_eval/run_1,False,,False,,,3.0511045455932617,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_2-3/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,16,1,linear,744,6,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_4-6_eval/run_1,False,,False,,,3.032194137573242,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_3-4/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,16,1,linear,744,6,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_5-6_eval/run_1,False,,False,,,3.0138728618621826,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_4-5/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,16,1,linear,744,6,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_6-6_eval/run_1,False,,False,,,3.008429527282715,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_5-6/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,16,1,linear,496,4,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-4/run_1,False,,False,,10000.0,3.0262677669525146,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-3/run_1,,-1,4,True,False,True
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,16,1,linear,620,5,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-5/run_1,False,,False,,10000.0,3.0161423683166504,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-4/run_1,,-1,4,True,False,True
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,8,1,linear,744,6,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-6/run_1,False,,False,,10000.0,3.0084407329559326,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-5/run_1,,-1,4,True,False,True
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,8,1,linear,868,7,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_868-128-7x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-7/run_1,False,,False,,10000.0,3.0044682025909424,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-6/run_1,,-1,4,True,False,True
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,64,1,linear,248,2,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_1-2_eval/run_1,False,,False,,,7.804086685180664,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-1/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,64,1,linear,248,2,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_1-2_eval/run_1,False,,False,,,7.804086685180664,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-1/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,64,1,linear,248,2,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_2-2_eval/run_1,False,,False,,,3.0779385566711426,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-2/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,128,2,linear,124,1,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_1-1_eval/run_1,False,,False,,,3.0461134910583496,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-1/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,128,1,linear,124,1,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_2-1_eval/run_1,False,,False,,,3.0598514080047607,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-2/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,128,1,linear,124,1,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_3-1_eval/run_1,False,,False,,,3.0554630756378174,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-3/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,128,1,linear,124,1,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_4-1_eval/run_1,False,,False,,,3.0549612045288086,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-4/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,128,1,linear,124,1,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_5-1_eval/run_1,False,,False,,,3.055742025375366,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-5/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,128,1,linear,124,1,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_6-1_eval/run_1,False,,False,,,3.0549352169036865,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-6/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,64,1,linear,248,2,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_3-2_eval/run_1,False,,False,,,3.0242998600006104,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-3/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,64,1,linear,248,2,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_4-2_eval/run_1,False,,False,,,3.0131592750549316,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-4/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,64,1,linear,248,2,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_5-2_eval/run_1,False,,False,,,3.00357985496521,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-5/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,64,1,linear,248,2,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_6-2_eval/run_1,False,,False,,,2.9984536170959473,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-6/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,372,3,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_1-3_eval/run_1,False,,False,,,8.233383178710938,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-1/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,372,3,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_2-3_eval/run_1,False,,False,,,3.1064400672912598,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-2/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,372,3,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_3-3_eval/run_1,False,,False,,,3.045633554458618,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-3/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,372,3,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_4-3_eval/run_1,False,,False,,,3.0273094177246094,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-4/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,372,3,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_5-3_eval/run_1,False,,False,,,3.0143725872039795,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-5/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,372,3,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_6-3_eval/run_1,False,,False,,,3.0073235034942627,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-6/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,496,4,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_1-4_eval/run_1,False,,False,,,8.166830062866211,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-1/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,496,4,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_2-4_eval/run_1,False,,False,,,3.2906882762908936,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-2/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,496,4,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_3-4_eval/run_1,False,,False,,,3.0445079803466797,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-3/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,496,4,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_4-4_eval/run_1,False,,False,,,3.027007818222046,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-4/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,496,4,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_5-4_eval/run_1,False,,False,,,3.013235330581665,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-5/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,496,4,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_6-4_eval/run_1,False,,False,,,3.0059428215026855,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-6/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,620,5,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_1-5_eval/run_1,False,,False,,,8.170069694519043,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-1/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,620,5,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_2-5_eval/run_1,False,,False,,,3.431748151779175,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_248-128-2x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-2/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,620,5,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_3-5_eval/run_1,False,,False,,,3.0429110527038574,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_372-128-3x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-3/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,620,5,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_4-5_eval/run_1,False,,False,,,3.0267884731292725,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_496-128-4x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-4/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,620,5,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_5-5_eval/run_1,False,,False,,,3.0133063793182373,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-5/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,32,1,linear,620,5,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_620-128-5x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_6-5_eval/run_1,False,,False,,,3.0061872005462646,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-6/run_1,,-1,4,True,False,False
wikitext-2-v1,gpt2,,modeling_rmt.language_modeling:RMTDecoderLMHeadMultiSeg,decoder,0.0001,16,1,linear,744,6,128,2.0,regular,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_744-128-6x128_mem2_bs128_regular_bptt-4_lora_freeze_from_cpt_full_1-6_eval/run_1,False,,False,,,8.184537887573242,../runs/lm/wikitext-2-v1/gpt2/linear_adamw_wd1e-03_124-128-1x128_mem2_bs32_regular_bptt-4_lora_freeze_from_cpt_full_0-1/run_1,,-1,4,True,False,False
